vol	page	tier	kind	margin_words	head	tail	joined	margin_text
production-1971-vol1-chapters	429	HYPHEN	blankgap	0	ex	periences	experiences	
production-1971-vol1-chapters	435	HYPHEN	margin	10	crimi	nological	criminological	nal Justice ee | For support of the California Crime Tech
production-1971-vol1-chapters	443	HYPHEN	margin	13	pro	priation	propriation	vision are hereby defined as contingencies for | which no appropriation or insufficient appro
production-1971-vol1-chapters	444	HYPHEN	blankgap	0	compensa	tion	compensation	
production-1971-vol1-chapters	467	HYPHEN	margin	17	con	cordance	concordance	troller | provided that these funds shall be used for | minor capital outlay and are available in ac
production-1971-vol1-chapters	477	HYPHEN	margin	9	pro	priation	propriation	vided that all or any portion of this appro
production-1971-vol1-chapters	481	HYPHEN	blankgap	0	hy	giene	hygiene	
production-1971-vol1-chapters	481	HYPHEN	blankgap	0	man	agement	management	
production-1971-vol1-chapters	489	HYPHEN	blankgap	0	manu	facturing	manufacturing	
production-1971-vol1-chapters	494	HYPHEN	margin	11	con	volving	convolving	tained in this item to be used as a cash re
production-1971-vol1-chapters	496	HYPHEN	crosspage	0	ex	penses	expenses	->497
production-1971-vol1-chapters	498	HYPHEN	blankgap	0	ac	cordance	accordance	
production-1971-vol1-chapters	509	HYPHEN	blankgap	0	li	brary	library	
production-1971-vol1-chapters	510	HYPHEN	blankgap	0	im	provements	improvements	
production-1971-vol1-chapters	510	HYPHEN	blankgap	0	emer	gency	emergency	
production-1971-vol1-chapters	510	HYPHEN	blankgap	0	de	velopment	development	
production-1971-vol1-chapters	510	HYPHEN	blankgap	0	de	velopment	development	
production-1971-vol1-chapters	510	HYPHEN	blankgap	0	de	velopment	development	
production-1971-vol1-chapters	511	HYPHEN	blankgap	0	augmen	tation	augmentation	
production-1971-vol1-chapters	511	HYPHEN	blankgap	0	al	terations	alterations	
production-1971-vol1-chapters	527	HYPHEN	blankgap	0	vas	quez	vasquez	
production-1971-vol1-chapters	528	HYPHEN	blankgap	0	de	velopment	development	
production-1971-vol1-chapters	528	HYPHEN	blankgap	0	de	velopment	development	
production-1971-vol1-chapters	528	HYPHEN	blankgap	0	de	velopment	development	
production-1971-vol1-chapters	528	HYPHEN	blankgap	0	de	velopment	development	
production-1971-vol1-chapters	528	HYPHEN	blankgap	0	de	velopment	development	
production-1971-vol1-chapters	528	HYPHEN	blankgap	0	de	velopment	development	
production-1971-vol1-chapters	528	HYPHEN	blankgap	0	de	velopment	development	
production-1971-vol1-chapters	534	NOHYPHEN	adjacent	0	headquar	ters	headquarters	
production-1971-vol1-chapters	537	HYPHEN	margin	47	pre	cluding	precluding	liminary plans for the project to be financed from such item | of appropriation for capital outlay with the exception that | community college approvals by the Public Works Board will | apply only to the allocation of state capital outlay funds | appropriated heretofore and hereafter by the Legislature in
production-1971-vol1-chapters	552	HYPHEN	margin	29	pro	lative	prolative	vided that no increased expenditure may exveed in | the aggregate or be authorized sooner than days after noti | fication in writing of the necessity therefor to the Joint Legis
production-1971-vol1-chapters	578	HYPHEN	margin	10	con	structed	constructed	tractor | d The Auditor General is hereby authorized and in
production-1971-vol1-chapters	600	HYPHEN	blankgap	0	re	ceive	receive	
production-1971-vol1-chapters	602	HYPHEN	margin	20	con	ditional	conditional	sent of the Board of Supervisors of Butte County the marshal | may appoint additional deputies as is required which ad
production-1971-vol1-chapters	608	HYPHEN	crosspage	0	admin	istrator	administrator	->609
production-1971-vol1-chapters	609	HYPHEN	crosspage	0	evi	denced	evidenced	->610
production-1971-vol1-chapters	611	HYPHEN	blankgap	0	admin	istrator	administrator	
production-1971-vol1-chapters	614	HYPHEN	blankgap	0	renum	ber	renumber	
production-1971-vol1-chapters	617	HYPHEN	crosspage	0	commenc	ing	commencing	->618
production-1971-vol1-chapters	621	HYPHEN	margin	19	con	structions	constructions	tract with such other public agencies or private corporations | or persons for the purpose of financing such acquisitions con
production-1971-vol1-chapters	624	HYPHEN	crosspage	0	in	struments	instruments	->625
production-1971-vol1-chapters	627	HYPHEN	blankgap	0	im	provement	improvement	
production-1971-vol1-chapters	632	HYPHEN	margin	11	pro	fited	profited	posed to be annexed to an improvement district will be bene
production-1971-vol1-chapters	638	HYPHEN	margin	19	con	structions	constructions	tract with such other public agencies or private corporations or | persons for the purpose of financing such acquisitions con
production-1971-vol1-chapters	661	HYPHEN	crosspage	0	re	newal	renewal	->662
production-1971-vol1-chapters	672	HYPHEN	margin	28	in	formity	informity	surer has applied for and obtained from the commissioner a | certificate of exemption in respect to the specific transaction | therein described and such transaction is consummated in con
production-1971-vol1-chapters	674	HYPHEN	margin	12	there	tofore	theretofore	upon be paid a refund equal to the amount of taxes there
production-1971-vol1-chapters	691	HYPHEN	blankgap	0	de	claring	declaring	
production-1971-vol1-chapters	693	HYPHEN	crosspage	0	em	ployees	employees	->694
production-1971-vol1-chapters	766	HYPHEN	blankgap	0	enumer	ated	enumerated	
production-1971-vol1-chapters	817	HYPHEN	crosspage	0	fa	cilities	facilities	->818
production-1971-vol1-chapters	865	HYPHEN	margin	10	in	dividualized	individualized	struction to graduate from high school a program of in
production-1971-vol1-chapters	867	HYPHEN	margin	11	re	gional	regional	numbered to read | Credits earned from courses completed in a re
production-1971-vol1-chapters	874	HYPHEN	blankgap	0	ex	aminers	examiners	
production-1971-vol1-chapters	897	SPACESPLIT	spacesplit2	0	insta	lments	instalments	
production-1971-vol1-chapters	918	HYPHEN	blankgap	0	com	mencing	commencing	
production-1971-vol1-chapters	918	HYPHEN	blankgap	0	com	mencing	commencing	
production-1971-vol1-chapters	977	HYPHEN	crosspage	0	prolonga	tion	prolongation	->978
production-1971-vol1-chapters	987	HYPHEN	blankgap	0	com	pensation	compensation	
production-1971-vol1-chapters	1019	HYPHEN	margin	40	ap	portionments	apportionments	portioned shall not exceed the sum per unit of average daily | attendance of the regular state apportionment to the district | for the fiscal year in question and the amount allowable per | unit of average daily attendance under Section The ap
production-1971-vol1-chapters	1101	HYPHEN	blankgap	0	re	ceive	receive	
production-1971-vol1-chapters	1103	HYPHEN	margin	21	re	ceive	receive	veive a monthly salary at a rate specified in Schedule | c Nine deputy clerks grade III each of whom shall re
production-1971-vol1-chapters	1104	HYPHEN	margin	21	re	ceive	receive	peive a monthly salary at a rate specified in Schedule | c Nine deputy clerks grade III each of whom shall re
production-1971-vol1-chapters	1106	HYPHEN	blankgap	0	com	mencing	commencing	
production-1971-vol1-chapters	1106	HYPHEN	blankgap	0	commenc	ing	commencing	
production-1971-vol1-chapters	1121	HYPHEN	margin	23	ac	quirements	acquirements	tion shall be taken by the director with the advice of the | Health Care Commission ar d in ways consistent with the re
production-1971-vol1-chapters	1123	HYPHEN	crosspage	0	evalu	ating	evaluating	->1124
production-1971-vol1-chapters	1125	HYPHEN	margin	9	di	vider	divider	rector he shall consult with representatives of concerned pro
production-1971-vol1-chapters	1140	NOHYPHEN	adjacent	0	nonfed	eral	nonfederal	
production-1971-vol1-chapters	1155	HYPHEN	margin	33	ex	cipients	excipients	perience and skills of a recipient shall be utilized in making | appropriate work experience assignments | The Director of the Department of Human Resources De | velopment shall designate the procedures for inclusion of re
production-1971-vol1-chapters	1179	HYPHEN	margin	32	em	ployee	employee	ployment or dismissal of an officer or emplovee or to hear com | plaints or charges brought against such officer or employee by | another officer person cr employee unless such officer or em
production-1971-vol1-chapters	1194	HYPHEN	margin	45	con	ditional	conditional	tains blank spaces to be filled in after it has been signed | Every conditional sale contract shall contain although not | necessarily in the sequence or order set forth below the follow | ing separate items | The cash price of the motor vehicle described in the con
production-1971-vol1-chapters	1213	HYPHEN	crosspage	0	re	tuse	retuse	->1214
production-1971-vol1-chapters	1215	HYPHEN	blankgap	0	computa	tions	computations	
production-1971-vol1-chapters	1230	HYPHEN	margin	12	re	sistance	resistance	quested by a peace officer or other person to render such as
production-1971-vol1-chapters	1233	HYPHEN	margin	12	re	sistance	resistance	quested by a peace officer or other person to render such as
production-1971-vol1-chapters	1234	HYPHEN	margin	12	re	sistance	resistance	quested by a pence officer or other person to render such as
production-1971-vol1-chapters	1235	HYPHEN	blankgap	0	subdi	vision	subdivision	
production-1971-vol1-chapters	1241	HYPHEN	margin	12	re	sistance	resistance	quested by a peace officer or other person to render such as
production-1971-vol1-chapters	1267	HYPHEN	blankgap	0	com	mencing	commencing	
production-1971-vol1-chapters	1267	HYPHEN	blankgap	0	com	mencing	commencing	
production-1971-vol1-chapters	1267	HYPHEN	blankgap	0	com	mencing	commencing	
production-1971-vol1-chapters	1274	HYPHEN	margin	11	con	cluding	concluding	siders necessary to fully effect the provisions of this article in
production-1971-vol1-chapters	1283	HYPHEN	crosspage	0	re	newal	renewal	->1284
production-1971-vol1-chapters	1285	HYPHEN	margin	28	responsi	bilities	responsibilities	bility obligation or duty under this law or any rule or order | hereunder by agreemeut or otherwise Nothing herein shall | preclude any agreement allocating spevifie duties or responsi
production-1971-vol1-chapters	1286	HYPHEN	margin	7	re	quired	required	porting requirements Retirement systems which are re
production-1971-vol1-chapters	1290	HYPHEN	blankgap	0	pro	cedures	procedures	
production-1971-vol1-chapters	1311	HYPHEN	blankgap	0	munici	pal	municipal	
production-1971-vol1-chapters	1334	HYPHEN	margin	32	terri	torial	territorial	tory involved to comply with standards prescribed Like | elections may be held in such territory at any time in odd num | bered years and on the date of each presidential or guberna
production-1971-vol1-chapters	1384	HYPHEN	blankgap	0	jan	uary	january	
production-1971-vol1-chapters	1384	HYPHEN	blankgap	0	jan	uary	january	
production-1971-vol1-chapters	1387	HYPHEN	blankgap	0	reor	ganization	reorganization	
production-1971-vol1-chapters	1390	HYPHEN	margin	28	con	fessions	confessions	troller and the Controller shall draw his warrant against the | fund of the agency in payment of such refund | Sec Section is added to the Business and Pro
production-1971-vol1-chapters	1412	HYPHEN	margin	32	con	fessions	confessions	sumer Affairs shall be prima facie evidence of the filing of | such bond | Sec Section of the Business and Professions Code | is repealed | Src Section is added to the Business and Pro
